Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit
'1313253',BAR1,453.6,KG,2023-02-24,S
'1313253',BAR1,703.08,KG,2023-02-24,S
'1313253',BAR1,657.72,KG,2023-02-24,S
'1313253',BAR1,16329.6,KG,2023-02-24,S
'1313253',BAR1,907.2,KG,2023-02-25,H
'1313253',BAR1,4536.0,KG,2023-02-27,H
'1313253',BAR1,6350.4,KG,2023-02-28,H
'1313253',BAR1,5443.2,KG,2023-03-01,H
'1313253',BAR1,10795.68,KG,2023-03-02,H
'1313253',BAR1,544.32,KG,2023-03-02,H
'1313253',BAR1,2721.6,KG,2023-03-04,H
'1313253',BAR1,907.2,KG,2023-03-04,H
'1313253',BAR1,10886.4,KG,2023-03-04,H
'1313253',BAR1,453.6,KG,2023-03-04,H
'1313253',BAR1,9072.0,KG,2023-03-06,H
'1313253',BAR1,6804.0,KG,2023-03-07,H
'1313253',BAR1,3628.8,KG,2023-03-07,H
'1313253',BAR1,635.04,KG,2023-03-07,S
'1313253',BAR1,907.2,KG,2023-03-07,S
'1313253',BAR1,272.16,KG,2023-03-07,S
'1313253',BAR1,16329.6,KG,2023-03-07,S
'1313253',BAR1,249.48,KG,2023-03-07,S
'1313253',BAR1,453.6,KG,2023-03-07,S
'1313253',BAR1,204.12,KG,2023-03-07,S
'1313253',BAR1,8164.8,KG,2023-03-07,S
'1313253',BAR1,9072.0,KG,2023-03-07,S
'1313253',BAR1,2721.6,KG,2023-03-08,H
'1313253',BAR1,2721.6,KG,2023-03-09,H
'1313253',BAR1,7257.6,KG,2023-03-10,H
'1313253',BAR1,9072.0,KG,2023-03-10,S
'1313253',BAR1,7257.6,KG,2023-03-10,S
'1313253',BAR1,226.8,KG,2023-03-10,S
'1313253',BAR1,680.4,KG,2023-03-10,S
'1313253',BAR1,907.2,KG,2023-03-10,S
'1313253',BAR1,7938.0,KG,2023-03-11,H
'1313253',BAR1,2721.6,KG,2023-03-11,H
'1313253',BAR1,907.2,KG,2023-03-11,H
'1313253',BAR1,907.2,KG,2023-03-13,S
'1313253',BAR1,8164.8,KG,2023-03-14,H
'1313253',BAR1,2721.6,KG,2023-03-15,H
'1313253',BAR1,680.4,KG,2023-03-15,H
'1313253',BAR1,1814.4,KG,2023-03-15,H
'1313253',BAR1,6350.4,KG,2023-03-16,H
'1313253',BAR1,18144.0,KG,2023-03-17,S
'1313253',BAR1,453.6,KG,2023-03-18,H
'1313253',BAR1,6350.4,KG,2023-03-18,H
'1313253',BAR1,907.2,KG,2023-03-18,H
'1313253',BAR1,907.2,KG,2023-03-18,S
'1313253',BAR1,5397.84,KG,2023-03-18,S
'1313253',BAR1,11838.96,KG,2023-03-18,S
'1313253',BAR1,4536.0,KG,2023-03-20,H
'1313253',BAR1,907.2,KG,2023-03-20,H
'1313253',BAR1,18144.0,KG,2023-03-21,S
'1313253',BAR1,907.2,KG,2023-03-22,H
'1313253',BAR1,5443.2,KG,2023-03-23,H
'1313253',BAR1,1814.4,KG,2023-03-24,H
'1313253',BAR1,15422.4,KG,2023-03-24,S
'1313253',BAR1,2721.6,KG,2023-03-24,S
'1313253',BAR1,703.08,KG,2023-03-25,H
'1313253',BAR1,2721.6,KG,2023-03-25,H
'1313253',BAR1,14515.2,KG,2023-03-25,H
'1313253',BAR1,226.8,KG,2023-03-25,H
'1313253',BAR1,1814.4,KG,2023-03-27,H
'1313253',BAR1,1814.4,KG,2023-03-28,H
'1313253',BAR1,10886.4,KG,2023-03-28,S
'1313253',BAR1,498.96,KG,2023-03-28,S
'1313253',BAR1,907.2,KG,2023-03-28,S
'1313253',BAR1,408.24,KG,2023-03-28,S
'1313253',BAR1,4536.0,KG,2023-03-28,S
'1313253',BAR1,680.4,KG,2023-03-28,S
'1313253',BAR1,226.8,KG,2023-03-28,S
'1313253',BAR1,7257.6,KG,2023-03-29,H
'1313253',BAR1,3628.8,KG,2023-03-29,H
'1313253',BAR1,3628.8,KG,2023-03-30,H
'1313253',BAR1,5443.2,KG,2023-03-31,H
'1313253',BAR1,4536.0,KG,2023-03-31,H
'1313253',BAR1,907.2,KG,2023-04-01,S
'1313253',BAR1,476.28,KG,2023-04-01,S
'1313253',BAR1,7257.6,KG,2023-04-01,S
'1313253',BAR1,9072.0,KG,2023-04-01,S
'1313253',BAR1,430.92,KG,2023-04-01,S
'1313253',BAR1,6350.4,KG,2023-04-03,H
'1313253',BAR1,9979.2,KG,2023-04-03,S
'1313253',BAR1,725.76,KG,2023-04-03,S
'1313253',BAR1,7257.6,KG,2023-04-03,S
'1313253',BAR1,181.44,KG,2023-04-03,S
'1313253',BAR1,5443.2,KG,2023-04-04,H
'1313253',BAR1,11340.0,KG,2023-04-06,H
'1313253',BAR1,2721.6,KG,2023-04-06,H
'1313253',BAR1,2721.6,KG,2023-04-06,H
'1313253',BAR1,2041.2,KG,2023-04-10,H
'1313253',BAR1,680.4,KG,2023-04-10,H
'1313253',BAR1,4536.0,KG,2023-04-11,H
'1313253',BAR1,8164.8,KG,2023-04-12,H
'1313253',BAR1,226.8,KG,2023-04-13,H
'1313253',BAR1,9979.2,KG,2023-04-13,H
'1313253',BAR1,6350.4,KG,2023-04-13,H
'1313253',BAR1,1678.32,KG,2023-04-16,H
'1313253',BAR1,8527.68,KG,2023-04-16,H
'1313253',BAR1,6350.4,KG,2023-04-19,H
'1313253',BAR1,4536.0,KG,2023-04-19,H
'1313253',BAR1,3628.8,KG,2023-04-20,H
'1313253',BAR1,907.2,KG,2023-04-21,H
'1313253',BAR1,952.56,KG,2023-04-22,H
'1313253',BAR1,9253.44,KG,2023-04-22,H
'1313253',BAR1,9979.2,KG,2023-04-27,H
'1313253',BAR1,8028.72,KG,2023-04-28,H
'1313253',BAR1,6350.4,KG,2023-04-28,H
'1313253',BAR1,907.2,KG,2023-04-29,H
'1313253',BAR1,6350.4,KG,2023-05-01,H
'1313253',BAR1,2721.6,KG,2023-05-01,S
'1313253',BAR1,725.76,KG,2023-05-01,S
'1313253',BAR1,181.44,KG,2023-05-01,S
'1313253',BAR1,14515.2,KG,2023-05-01,S
'1313253',BAR1,226.8,KG,2023-05-02,H
'1313253',BAR1,11793.6,KG,2023-05-02,H
'1313253',BAR1,8164.8,KG,2023-05-03,H
'1313253',BAR1,16329.6,KG,2023-05-03,S
'1313253',BAR1,362.88,KG,2023-05-03,S
'1313253',BAR1,907.2,KG,2023-05-03,S
'1313253',BAR1,544.32,KG,2023-05-03,S
'1313253',BAR1,907.2,KG,2023-05-04,H
'1313253',BAR1,8164.8,KG,2023-05-05,H
'1313253',BAR1,9230.76,KG,2023-05-08,H
'1313253',BAR1,18144.0,KG,2023-05-08,S
'1313253',BAR1,362.88,KG,2023-05-08,S
'1313253',BAR1,544.32,KG,2023-05-08,S
'1313253',BAR1,11793.6,KG,2023-05-08,S
'1313253',BAR1,5443.2,KG,2023-05-08,S
'1313253',BAR1,7711.2,KG,2023-05-09,H
'1313253',BAR1,5443.2,KG,2023-05-10,H
'1313253',BAR1,907.2,KG,2023-05-12,H
'1313253',BAR1,4536.0,KG,2023-05-15,H
'1313253',BAR1,3628.8,KG,2023-05-15,H
'1313253',BAR1,884.52,KG,2023-05-15,S
'1313253',BAR1,362.88,KG,2023-05-15,S
'1313253',BAR1,544.32,KG,2023-05-15,S
'1313253',BAR1,22.68,KG,2023-05-15,S
'1313253',BAR1,9072.0,KG,2023-05-15,S
'1313253',BAR1,3628.8,KG,2023-05-15,S
'1313253',BAR1,18144.0,KG,2023-05-15,S
'1313253',BAR1,6237.0,KG,2023-05-16,H
'1313253',BAR1,9979.2,KG,2023-05-17,H
'1313253',BAR1,907.2,KG,2023-05-19,H
'1313253',BAR1,680.4,KG,2023-05-20,H
'1313253',BAR1,6577.2,KG,2023-05-20,H
'1313253',BAR1,907.2,KG,2023-05-20,H
'1313253',BAR1,907.2,KG,2023-05-23,H
'1313253',BAR1,4536.0,KG,2023-05-24,H
'1313253',BAR1,6350.4,KG,2023-05-24,H
'1313253',BAR1,17236.8,KG,2023-05-24,S
'1313253',BAR1,793.8,KG,2023-05-24,S
'1313253',BAR1,113.4,KG,2023-05-24,S
'1313253',BAR1,113.4,KG,2023-05-24,S
'1313253',BAR1,340.2,KG,2023-05-24,S
'1313253',BAR1,453.6,KG,2023-05-24,S
'1313253',BAR1,10886.4,KG,2023-05-24,S
'1313253',BAR1,4536.0,KG,2023-05-24,S
'1313253',BAR1,1814.4,KG,2023-05-24,S
'1313253',BAR1,3628.8,KG,2023-05-25,H
'1313253',BAR1,13608.0,KG,2023-05-26,H
'1313253',BAR1,5443.2,KG,2023-05-29,H
'1313253',BAR1,4536.0,KG,2023-05-29,H
'1313253',BAR1,3628.8,KG,2023-05-29,H
'1313253',BAR1,272.16,KG,2023-05-29,H
'1313253',BAR1,793.8,KG,2023-05-29,S
'1313253',BAR1,113.4,KG,2023-05-29,S
'1313253',BAR1,17236.8,KG,2023-05-29,S
'1313253',BAR1,476.28,KG,2023-05-29,S
'1313253',BAR1,907.2,KG,2023-05-29,S
'1313253',BAR1,884.52,KG,2023-05-29,S
'1313253',BAR1,453.6,KG,2023-05-29,S
'1313253',BAR1,9072.0,KG,2023-05-29,S
'1313253',BAR1,4536.0,KG,2023-05-29,S
'1313253',BAR1,1065.96,KG,2023-05-29,S
'1313253',BAR1,748.44,KG,2023-05-29,S
'1313253',BAR1,3628.8,KG,2023-05-30,H
'1313253',BAR1,3628.8,KG,2023-05-31,H
'1313253',BAR1,5443.2,KG,2023-05-31,H
'1313253',BAR1,635.04,KG,2023-05-31,H
'1313253',BAR1,952.56,KG,2023-05-31,H
'1313253',BAR1,1587.6,KG,2023-05-31,S
'1313253',BAR1,11838.96,KG,2023-05-31,H
'1313253',BAR1,7257.6,KG,2023-06-01,H
'1313253',BAR1,907.2,KG,2023-06-02,H
'1313253',BAR1,10886.4,KG,2023-06-03,H
'1313253',BAR1,680.4,KG,2023-06-03,H
'1313253',BAR1,793.8,KG,2023-06-04,S
'1313253',BAR1,12700.8,KG,2023-06-04,S
'1313253',BAR1,861.84,KG,2023-06-04,S
'1313253',BAR1,3628.8,KG,2023-06-04,S
'1313253',BAR1,158.76,KG,2023-06-04,S
'1313253',BAR1,1814.4,KG,2023-06-05,H
'1313253',BAR1,1814.4,KG,2023-06-06,H
'1313253',BAR1,4536.0,KG,2023-06-06,H
'1313253',BAR1,4536.0,KG,2023-06-07,H
'1313253',BAR1,7257.6,KG,2023-06-08,H
'1313253',BAR1,907.2,KG,2023-06-09,H
'1313253',BAR1,1814.4,KG,2023-06-09,H
'1313253',BAR1,10886.4,KG,2023-06-13,H
'1313253',BAR1,5443.2,KG,2023-06-13,H
'1313253',BAR1,7257.6,KG,2023-06-14,H
'1313253',BAR1,3628.8,KG,2023-06-15,H
'1313253',BAR1,10886.4,KG,2023-06-15,H
'1313253',BAR1,5443.2,KG,2023-06-15,H
'1313253',BAR1,1814.4,KG,2023-06-16,H
'1313253',BAR1,453.6,KG,2023-06-19,S
'1313253',BAR1,11793.6,KG,2023-06-19,S
'1313253',BAR1,5443.2,KG,2023-06-19,S
'1313253',BAR1,18144.0,KG,2023-06-19,S
'1313253',BAR1,1814.4,KG,2023-06-20,H
'1313253',BAR1,1814.4,KG,2023-06-21,H
'1313253',BAR1,9979.2,KG,2023-06-21,H
'1313253',BAR1,4536.0,KG,2023-06-22,H
'1313253',BAR1,2721.6,KG,2023-06-22,H
'1313253',BAR1,907.2,KG,2023-06-22,H
'1313253',BAR1,907.2,KG,2023-06-23,H
'1313253',BAR1,680.4,KG,2023-06-23,H
'1313253',BAR1,226.8,KG,2023-06-23,H
'1313253',BAR1,567.0,KG,2023-06-23,S
'1313253',BAR1,612.36,KG,2023-06-23,S
'1313253',BAR1,340.2,KG,2023-06-23,S
'1313253',BAR1,1202.04,KG,2023-06-23,S
'1313253',BAR1,907.2,KG,2023-06-23,S
'1313253',BAR1,4536.0,KG,2023-06-23,S
'1313253',BAR1,9979.2,KG,2023-06-23,S
'1313253',BAR1,6804.0,KG,2023-06-26,H
'1313253',BAR1,6872.04,KG,2023-06-27,H
'1313253',BAR1,907.2,KG,2023-06-27,H
'1313253',BAR1,7938.0,KG,2023-06-28,H
'1313253',BAR1,4536.0,KG,2023-06-28,H
'1313253',BAR1,5443.2,KG,2023-06-29,H
'1313253',BAR1,2721.6,KG,2023-06-30,H
'1313253',BAR1,2721.6,KG,2023-07-03,S
'1313253',BAR1,907.2,KG,2023-07-04,H
'1313253',BAR1,9072.0,KG,2023-07-04,H
'1313253',BAR1,453.6,KG,2023-07-04,S
'1313253',BAR1,13608.0,KG,2023-07-04,S
'1313253',BAR1,612.36,KG,2023-07-04,S
'1313253',BAR1,748.44,KG,2023-07-04,S
'1313253',BAR1,544.32,KG,2023-07-05,S
'1313253',BAR1,362.88,KG,2023-07-05,S
'1313253',BAR1,9072.0,KG,2023-07-05,S
'1313253',BAR1,8164.8,KG,2023-07-05,S
'1313253',BAR1,9072.0,KG,2023-07-06,H
'1313253',BAR1,3628.8,KG,2023-07-06,H
'1313253',BAR1,2721.6,KG,2023-07-07,H
'1313253',BAR1,1814.4,KG,2023-07-08,H
'1313253',BAR1,2721.6,KG,2023-07-10,H
'1313253',BAR1,2721.6,KG,2023-07-10,H
'1313253',BAR1,5443.2,KG,2023-07-10,S
'1313253',BAR1,12700.8,KG,2023-07-10,S
'1313253',BAR1,1814.4,KG,2023-07-11,H
'1313253',BAR1,12700.8,KG,2023-07-11,S
'1313253',BAR1,2721.6,KG,2023-07-11,S
'1313253',BAR1,204.12,KG,2023-07-11,S
'1313253',BAR1,1814.4,KG,2023-07-11,S
'1313253',BAR1,703.08,KG,2023-07-11,S
'1313253',BAR1,6350.4,KG,2023-07-12,H
'1313253',BAR1,18144.0,KG,2023-07-12,S
'1313253',BAR1,1065.96,KG,2023-07-13,H
'1313253',BAR1,12700.8,KG,2023-07-13,H
'1313253',BAR1,5443.2,KG,2023-07-13,H
'1313253',BAR1,907.2,KG,2023-07-14,H
'1313253',BAR1,226.8,KG,2023-07-15,S
'1313253',BAR1,680.4,KG,2023-07-15,S
'1313253',BAR1,13608.0,KG,2023-07-15,S
'1313253',BAR1,2721.6,KG,2023-07-15,S
'1313253',BAR1,1814.4,KG,2023-07-17,H
'1313253',BAR1,5896.8,KG,2023-07-17,H
'1313253',BAR1,3628.8,KG,2023-07-17,H
'1313253',BAR1,15649.2,KG,2023-07-17,S
'1313253',BAR1,2494.8,KG,2023-07-17,S
'1313253',BAR1,4536.0,KG,2023-07-19,H
'1313253',BAR1,3628.8,KG,2023-07-19,H
'1313253',BAR1,2721.6,KG,2023-07-20,H
'1313253',BAR1,2721.6,KG,2023-07-21,H
'1313253',BAR1,5443.2,KG,2023-07-21,H
'1313253',BAR1,3538.08,KG,2023-07-23,S
'1313253',BAR1,997.92,KG,2023-07-23,S
'1313253',BAR1,13608.0,KG,2023-07-23,S
'1313253',BAR1,5443.2,KG,2023-07-24,H
'1313253',BAR1,7257.6,KG,2023-07-24,H
'1313253',BAR1,7257.6,KG,2023-07-24,S
'1313253',BAR1,612.36,KG,2023-07-24,S
'1313253',BAR1,9979.2,KG,2023-07-24,S
'1313253',BAR1,294.84,KG,2023-07-24,S
'1313253',BAR1,6804.0,KG,2023-07-25,H
'1313253',BAR1,3628.8,KG,2023-07-25,H
'1313253',BAR1,6350.4,KG,2023-07-26,H
'1313253',BAR1,1814.4,KG,2023-07-28,H
'1313253',BAR1,907.2,KG,2023-07-28,H
'1313253',BAR1,9072.0,KG,2023-07-31,H
'1313253',BAR1,6350.4,KG,2023-07-31,H
'1313253',BAR1,1814.4,KG,2023-07-31,H
'1313253',BAR1,158.76,KG,2023-07-31,S
'1313253',BAR1,748.44,KG,2023-07-31,S
'1313253',BAR1,7257.6,KG,2023-07-31,S
'1313253',BAR1,9979.2,KG,2023-07-31,S
'1313253',BAR1,5443.2,KG,2023-08-01,H
'1313253',BAR1,884.52,KG,2023-08-02,S
'1313253',BAR1,680.4,KG,2023-08-02,S
'1313253',BAR1,22.68,KG,2023-08-02,S
'1313253',BAR1,226.8,KG,2023-08-02,S
'1313253',BAR1,1814.4,KG,2023-08-02,S
'1313253',BAR1,907.2,KG,2023-08-02,S
'1313253',BAR1,12700.8,KG,2023-08-02,S
'1313253',BAR1,907.2,KG,2023-08-04,H
'1313253',BAR1,5443.2,KG,2023-08-04,H
'1313253',BAR1,1814.4,KG,2023-08-08,H
'1313253',BAR1,1814.4,KG,2023-08-08,H
'1313253',BAR1,181.44,KG,2023-08-08,S
'1313253',BAR1,6350.4,KG,2023-08-08,S
'1313253',BAR1,907.2,KG,2023-08-08,S
'1313253',BAR1,5443.2,KG,2023-08-08,S
'1313253',BAR1,204.12,KG,2023-08-08,S
'1313253',BAR1,4536.0,KG,2023-08-08,S
'1313253',BAR1,521.64,KG,2023-08-08,S
'1313253',BAR1,9979.2,KG,2023-08-09,H
'1313253',BAR1,2721.6,KG,2023-08-11,H
'1313253',BAR1,907.2,KG,2023-08-11,H
'1313253',BAR1,2721.6,KG,2023-08-12,H
'1313253',BAR1,294.84,KG,2023-08-12,S
'1313253',BAR1,884.52,KG,2023-08-12,S
'1313253',BAR1,635.04,KG,2023-08-12,S
'1313253',BAR1,11793.6,KG,2023-08-12,S
'1313253',BAR1,4536.0,KG,2023-08-12,S
'1313253',BAR1,2721.6,KG,2023-08-14,H
'1313253',BAR1,5443.2,KG,2023-08-14,H
'1313253',BAR1,18144.0,KG,2023-08-14,S
'1313253',BAR1,9072.0,KG,2023-08-15,H
'1313253',BAR1,8164.8,KG,2023-08-15,H
'1313253',BAR1,430.92,KG,2023-08-16,H
'1313253',BAR1,7824.6,KG,2023-08-16,H
'1313253',BAR1,816.48,KG,2023-08-16,H
'1313253',BAR1,9979.2,KG,2023-08-16,H
'1313253',BAR1,2721.6,KG,2023-08-17,H
'1313253',BAR1,3628.8,KG,2023-08-17,H
'1313253',BAR1,907.2,KG,2023-08-18,H
'1313253',BAR1,4536.0,KG,2023-08-19,S
'1313253',BAR1,997.92,KG,2023-08-19,S
'1313253',BAR1,9979.2,KG,2023-08-19,S
'1313253',BAR1,680.4,KG,2023-08-19,S
'1313253',BAR1,226.8,KG,2023-08-19,S
'1313253',BAR1,907.2,KG,2023-08-19,S
'1313253',BAR1,136.08,KG,2023-08-19,S
'1313253',BAR1,907.2,KG,2023-08-21,H
'1313253',BAR1,1814.4,KG,2023-08-21,H
'1313253',BAR1,9072.0,KG,2023-08-22,H
'1313253',BAR1,9072.0,KG,2023-08-22,H
'1313253',BAR1,907.2,KG,2023-08-22,S
'1313253',BAR1,589.68,KG,2023-08-22,S
'1313253',BAR1,14515.2,KG,2023-08-22,S
'1313253',BAR1,1134.0,KG,2023-08-22,S
'1313253',BAR1,997.92,KG,2023-08-22,S
'1313253',BAR1,6350.4,KG,2023-08-24,H
'1313253',BAR1,2041.2,KG,2023-08-25,H
'1313253',BAR1,226.8,KG,2023-08-25,H
'1313253',BAR1,3628.8,KG,2023-08-25,H
'1313253',BAR1,7257.6,KG,2023-08-26,H
'1313253',BAR1,907.2,KG,2023-08-26,S
'1313253',BAR1,8164.8,KG,2023-08-26,S
'1313253',BAR1,1814.4,KG,2023-08-26,S
'1313253',BAR1,7257.6,KG,2023-08-26,S
'1313253',BAR1,4536.0,KG,2023-08-28,H
'1313253',BAR1,1814.4,KG,2023-08-28,H
'1313253',BAR1,4536.0,KG,2023-08-29,H
'1313253',BAR1,6849.36,KG,2023-08-31,H
'1313253',BAR1,3628.8,KG,2023-08-31,H
'1313253',BAR1,3628.8,KG,2023-09-01,H
'1313253',BAR1,1814.4,KG,2023-09-01,H
'1313253',BAR1,10886.4,KG,2023-09-05,H
'1313253',BAR1,3628.8,KG,2023-09-05,H
'1313253',BAR1,680.4,KG,2023-09-05,H
'1313253',BAR1,7938.0,KG,2023-09-05,H
'1313253',BAR1,9072.0,KG,2023-09-06,H
'1313253',BAR1,1814.4,KG,2023-09-06,H
'1313253',BAR1,816.48,KG,2023-09-06,S
'1313253',BAR1,90.72,KG,2023-09-06,S
'1313253',BAR1,9979.2,KG,2023-09-06,S
'1313253',BAR1,7257.6,KG,2023-09-06,S
'1313253',BAR1,136.08,KG,2023-09-06,S
'1313253',BAR1,771.12,KG,2023-09-06,S
'1313253',BAR1,14515.2,KG,2023-09-06,S
'1313253',BAR1,2721.6,KG,2023-09-06,S
'1313253',BAR1,1814.4,KG,2023-09-07,H
'1313253',BAR1,1814.4,KG,2023-09-09,H
'1313253',BAR1,4536.0,KG,2023-09-09,H
'1313253',BAR1,3628.8,KG,2023-09-11,H
'1313253',BAR1,9072.0,KG,2023-09-12,H
'1313253',BAR1,1814.4,KG,2023-09-12,H
'1313253',BAR1,5443.2,KG,2023-09-12,H
'1313253',BAR1,771.12,KG,2023-09-12,S
'1313253',BAR1,136.08,KG,2023-09-12,S
'1313253',BAR1,1814.4,KG,2023-09-12,S
'1313253',BAR1,15422.4,KG,2023-09-12,S
'1313253',BAR1,18144.0,KG,2023-09-12,S
'1313253',BAR1,5443.2,KG,2023-09-13,H
'1313253',BAR1,907.2,KG,2023-09-14,H
'1313253',BAR1,136.08,KG,2023-09-14,S
'1313253',BAR1,884.52,KG,2023-09-14,S
'1313253',BAR1,8164.8,KG,2023-09-14,S
'1313253',BAR1,2721.6,KG,2023-09-14,S
'1313253',BAR1,793.8,KG,2023-09-14,S
'1313253',BAR1,5443.2,KG,2023-09-14,S
'1313253',BAR1,1814.4,KG,2023-09-15,H
'1313253',BAR1,1814.4,KG,2023-09-18,H
'1313253',BAR1,1814.4,KG,2023-09-18,H
'1313253',BAR1,3628.8,KG,2023-09-18,H
'1313253',BAR1,3628.8,KG,2023-09-19,H
'1313253',BAR1,6350.4,KG,2023-09-19,H
'1313253',BAR1,18144.0,KG,2023-09-19,S
'1313253',BAR1,1814.4,KG,2023-09-20,H
'1313253',BAR1,907.2,KG,2023-09-20,H
'1313253',BAR1,9072.0,KG,2023-09-20,H
'1313253',BAR1,5443.2,KG,2023-09-22,H
'1313253',BAR1,1814.4,KG,2023-09-25,H
'1313253',BAR1,11340.0,KG,2023-09-25,H
'1313253',BAR1,22.68,KG,2023-09-25,S
'1313253',BAR1,884.52,KG,2023-09-25,S
'1313253',BAR1,113.4,KG,2023-09-25,S
'1313253',BAR1,793.8,KG,2023-09-25,S
'1313253',BAR1,907.2,KG,2023-09-25,S
'1313253',BAR1,15422.4,KG,2023-09-25,S
'1313253',BAR1,9072.0,KG,2023-09-25,S
'1313253',BAR1,22.68,KG,2023-09-25,S
'1313253',BAR1,8164.8,KG,2023-09-25,S
'1313253',BAR1,884.52,KG,2023-09-25,S
'1313253',BAR1,3628.8,KG,2023-09-26,H
'1313253',BAR1,3628.8,KG,2023-09-27,H
'1313253',BAR1,2721.6,KG,2023-09-28,H
'1313253',BAR1,3628.8,KG,2023-09-28,H
'1313253',BAR1,3628.8,KG,2023-09-29,H
'1313253',BAR1,1814.4,KG,2023-09-29,H
'1313253',BAR1,9072.0,KG,2023-10-01,H
'1313253',BAR1,4536.0,KG,2023-10-02,H
'1313253',BAR1,385.56,KG,2023-10-02,S
'1313253',BAR1,521.64,KG,2023-10-02,S
'1313253',BAR1,7257.6,KG,2023-10-02,S
'1313253',BAR1,9979.2,KG,2023-10-02,S
'1313253',BAR1,18144.0,KG,2023-10-03,H
'1313253',BAR1,521.64,KG,2023-10-03,S
'1313253',BAR1,453.6,KG,2023-10-03,S
'1313253',BAR1,839.16,KG,2023-10-03,S
'1313253',BAR1,1814.4,KG,2023-10-03,S
'1313253',BAR1,14515.2,KG,2023-10-03,S
'1313253',BAR1,1814.4,KG,2023-10-04,H
'1313253',BAR1,249.48,KG,2023-10-04,S
'1313253',BAR1,657.72,KG,2023-10-04,S
'1313253',BAR1,3628.8,KG,2023-10-04,S
'1313253',BAR1,13608.0,KG,2023-10-04,S
'1313253',BAR1,4536.0,KG,2023-10-05,H
'1313253',BAR1,3628.8,KG,2023-10-06,H
'1313253',BAR1,5443.2,KG,2023-10-06,H
'1313253',BAR1,226.8,KG,2023-10-06,H
'1313253',BAR1,907.2,KG,2023-10-06,H
'1313253',BAR1,5443.2,KG,2023-10-06,H
'1313253',BAR1,1814.4,KG,2023-10-07,H
'1313253',BAR1,453.6,KG,2023-10-07,H
'1313253',BAR1,3628.8,KG,2023-10-10,H
'1313253',BAR1,3628.8,KG,2023-10-10,H
'1313253',BAR1,635.04,KG,2023-10-10,H
'1313253',BAR1,272.16,KG,2023-10-10,H
'1313253',BAR1,2721.6,KG,2023-10-12,H
'1313253',BAR1,9072.0,KG,2023-10-12,S
'1313253',BAR1,884.52,KG,2023-10-12,S
'1313253',BAR1,680.4,KG,2023-10-12,S
'1313253',BAR1,6350.4,KG,2023-10-12,S
'1313253',BAR1,1134.0,KG,2023-10-12,S
'1313253',BAR1,2721.6,KG,2023-10-13,H
'1313253',BAR1,8164.8,KG,2023-10-13,H
'1313253',BAR1,907.2,KG,2023-10-13,S
'1313253',BAR1,6350.4,KG,2023-10-13,S
'1313253',BAR1,10886.4,KG,2023-10-13,S
'1313253',BAR1,136.08,KG,2023-10-13,S
'1313253',BAR1,839.16,KG,2023-10-13,S
'1313253',BAR1,3628.8,KG,2023-10-14,H
'1313253',BAR1,1814.4,KG,2023-10-16,H
'1313253',BAR1,9072.0,KG,2023-10-16,H
'1313253',BAR1,907.2,KG,2023-10-16,H
'1313253',BAR1,1814.4,KG,2023-10-16,H
'1313253',BAR1,907.2,KG,2023-10-17,H
'1313253',BAR1,476.28,KG,2023-10-17,S
'1313253',BAR1,430.92,KG,2023-10-17,S
'1313253',BAR1,9072.0,KG,2023-10-17,S
'1313253',BAR1,8164.8,KG,2023-10-17,S
'1313253',BAR1,476.28,KG,2023-10-17,S
'1313253',BAR1,430.92,KG,2023-10-17,S
'1313253',BAR1,2721.6,KG,2023-10-17,S
'1313253',BAR1,14515.2,KG,2023-10-17,S
'1313253',BAR1,1814.4,KG,2023-10-18,H
'1313253',BAR1,408.24,KG,2023-10-18,S
'1313253',BAR1,498.96,KG,2023-10-18,S
'1313253',BAR1,9072.0,KG,2023-10-18,S
'1313253',BAR1,8164.8,KG,2023-10-18,S
'1313253',BAR1,8164.8,KG,2023-10-19,H
'1313253',BAR1,9072.0,KG,2023-10-19,H
'1313253',BAR1,3628.8,KG,2023-10-19,H
'1313253',BAR1,907.2,KG,2023-10-20,H
'1313253',BAR1,3628.8,KG,2023-10-20,H
'1313253',BAR1,4536.0,KG,2023-10-23,H
'1313253',BAR1,3628.8,KG,2023-10-23,H
'1313253',BAR1,907.2,KG,2023-10-23,H
'1313253',BAR1,181.44,KG,2023-10-23,S
'1313253',BAR1,816.48,KG,2023-10-23,S
'1313253',BAR1,5443.2,KG,2023-10-23,S
'1313253',BAR1,10886.4,KG,2023-10-23,S
'1313253',BAR1,748.44,KG,2023-10-23,S
'1313253',BAR1,839.16,KG,2023-10-23,S
'1313253',BAR1,226.8,KG,2023-10-23,S
'1313253',BAR1,11793.6,KG,2023-10-23,S
'1313253',BAR1,4536.0,KG,2023-10-23,S
'1313253',BAR1,8164.8,KG,2023-10-25,H
'1313253',BAR1,4536.0,KG,2023-10-25,H
'1313253',BAR1,1360.8,KG,2023-10-25,H
'1313253',BAR1,1791.72,KG,2023-10-26,H
'1313253',BAR1,294.84,KG,2023-10-26,H
'1313253',BAR1,4536.0,KG,2023-10-26,H
'1313253',BAR1,2721.6,KG,2023-10-27,H
'1313253',BAR1,907.2,KG,2023-10-27,H
'1313253',BAR1,5443.2,KG,2023-10-28,H
'1313253',BAR1,1134.0,KG,2023-10-30,H
'1313253',BAR1,4536.0,KG,2023-10-30,H
'1313253',BAR1,907.2,KG,2023-10-30,H
